AAPL (APPLE INC),186.80,-5.43,
Nov 14 2018 @ 19:12 ET,Bid,186.93,Ask,187.14,Size,1x1,Vol,60747714,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2019 Jan 18 145.00 (AAPL1918A145-K),40.85,0.0,41.45,46.45, ,31825,2019 Jan 18 145.00 (AAPL1918M145-K),1.79,0.0,0.0,5.00, ,25153,
2019 Jan 18 145.00 (AAPL1918A145-O),51.00,0.0,41.60,45.55, ,31825,2019 Jan 18 145.00 (AAPL1918M145-O),0.66,+0.21,0.05,1.27,25,25153,
2019 Jan 18 145.00 (AAPL1918A145-OG),56.20,0.0,41.45,44.40,0,31825,2019 Jan 18 145.00 (AAPL1918M145-OG),0.66,+0.19,0.0,1.27,66,25153,
2019 Jan 18 145.00 (AAPL1918A145-P),44.00,-6.55,41.75,45.00,10,31825,2019 Jan 18 145.00 (AAPL1918M145-P),0.75,+0.46,0.22,1.26,57,25153,
2019 Jan 18 145.00 (AAPL1918A145-S),45.80,-17.40,42.25,44.25,1,31825,2019 Jan 18 145.00 (AAPL1918M145-S),0.69,+0.29,0.0,5.00,59,25153,
2019 Jan 18 145.00 (AAPL1918A145-X),44.15,-7.10,41.60,44.80,2,31825,2019 Jan 18 145.00 (AAPL1918M145-X),0.76,+0.30,0.10,5.00,2,25153,
2019 Jan 18 145.00 (AAPL1918A145-Y),80.60,0.0,42.25,44.40,0,31825,2019 Jan 18 145.00 (AAPL1918M145-Y),0.29,0.0,0.17,1.83,0,25153,
2019 Jan 18 150.00 (AAPL1918A150),38.55,-5.39,38.30,39.40,174,24308,2019 Jan 18 150.00 (AAPL1918M150),1.02,+0.35,0.90,1.06,1041,24763,
2019 Jan 18 150.00 (AAPL1918A150-3),76.76,0.0,37.10,40.30,0,24308,2019 Jan 18 150.00 (AAPL1918M150-3),0.89,+0.30,0.72,1.57,20,24763,
2019 Jan 18 150.00 (AAPL1918A150-4),40.10,-4.82,37.10,39.50,85,24308,2019 Jan 18 150.00 (AAPL1918M150-4),0.95,+0.36,0.74,1.08,227,24763,
2019 Jan 18 150.00 (AAPL1918A150-8),40.30,-4.40,37.15,39.70,69,24308,2019 Jan 18 150.00 (AAPL1918M150-8),0.99,+0.33,0.74,1.17,121,24763,
2019 Jan 18 150.00 (AAPL1918A150-A),40.00,-15.75,37.05,39.75,1,24308,2019 Jan 18 150.00 (AAPL1918M150-A),0.95,+0.45,0.74,2.50,62,24763,
2019 Jan 18 150.00 (AAPL1918A150-B),48.50,0.0,36.95,40.85, ,24308,2019 Jan 18 150.00 (AAPL1918M150-B),1.02,+0.43,0.73,1.12,3,24763,
2019 Jan 18 150.00 (AAPL1918A150-E),40.06,-3.88,37.25,39.50,5,24308,2019 Jan 18 150.00 (AAPL1918M150-E),1.02,+0.43,0.74,1.08,169,24763,
2019 Jan 18 150.00 (AAPL1918A150-I),42.00,-4.40,37.50,39.40,3,24308,2019 Jan 18 150.00 (AAPL1918M150-I),1.00,+0.37,0.75,1.07,258,24763,
2019 Jan 18 150.00 (AAPL1918A150-J),42.65,0.0,37.10,40.30, ,24308,2019 Jan 18 150.00 (AAPL1918M150-J),0.46,0.0,0.72,1.57, ,24763,
2019 Jan 18 150.00 (AAPL1918A150-K),76.40,0.0,36.75,41.75, ,24308,2019 Jan 18 150.00 (AAPL1918M150-K),0.61,0.0,0.0,5.00, ,24763,
2019 Jan 18 150.00 (AAPL1918A150-O),38.55,-6.35,37.25,39.65,2,24308,2019 Jan 18 150.00 (AAPL1918M150-O),1.06,+0.47,0.75,1.11,13,24763,
2019 Jan 18 150.00 (AAPL1918A150-OG),40.15,-14.15,38.30,39.40,1,24308,2019 Jan 18 150.00 (AAPL1918M150-OG),0.97,+0.46,0.70,1.07,34,24763,
2019 Jan 18 150.00 (AAPL1918A150-P),38.95,-7.35,37.10,40.30,1,24308,2019 Jan 18 150.00 (AAPL1918M150-P),0.89,+0.30,0.90,1.06,21,24763,
2019 Jan 18 150.00 (AAPL1918A150-S),39.75,-5.65,37.50,39.40,5,24308,2019 Jan 18 150.00 (AAPL1918M150-S),1.03,+0.36,0.72,1.06,11,24763,
2019 Jan 18 150.00 (AAPL1918A150-X),43.05,-3.35,37.25,39.60,2,24308,2019 Jan 18 150.00 (AAPL1918M150-X),1.02,+0.42,0.70,1.18,101,24763,
2019 Jan 18 150.00 (AAPL1918A150-Y),61.00,0.0,37.50,39.55,0,24308,2019 Jan 18 150.00 (AAPL1918M150-Y),0.95,+0.36,0.75,1.06,1,24763,
2019 Jan 18 155.00 (AAPL1918A155),35.05,-5.51,32.85,34.60,40,6701,2019 Jan 18 155.00 (AAPL1918M155),1.40,+0.52,1.33,1.42,552,12171,
2019 Jan 18 155.00 (AAPL1918A155-3),40.56,0.0,32.55,35.65,0,6701,2019 Jan 18 155.00 (AAPL1918M155-3),1.38,+0.49,1.06,1.96,43,12171,
2019 Jan 18 155.00 (AAPL1918A155-4),35.23,-16.99,32.60,34.95,4,6701,2019 Jan 18 155.00 (AAPL1918M155-4),1.36,+0.88,1.06,1.43,20,12171,
2019 Jan 18 155.00 (AAPL1918A155-8),56.08,0.0,32.65,34.80, ,6701,2019 Jan 18 155.00 (AAPL1918M155-8),1.40,+0.74,1.01,1.54,64,12171,
2019 Jan 18 155.00 (AAPL1918A155-A),43.48,0.0,32.60,34.80,0,6701,2019 Jan 18 155.00 (AAPL1918M155-A),0.93,+0.22,1.33,1.80,1,12171,
2019 Jan 18 155.00 (AAPL1918A155-B),51.74,0.0,32.20,36.10, ,6701,2019 Jan 18 155.00 (AAPL1918M155-B),1.38,+0.54,1.03,1.48,30,12171,
2019 Jan 18 155.00 (AAPL1918A155-E),35.48,-5.90,32.40,35.10,30,6701,2019 Jan 18 155.00 (AAPL1918M155-E),1.36,+0.63,1.03,1.44,142,12171,
2019 Jan 18 155.00 (AAPL1918A155-I),35.05,-7.55,32.80,34.70,4,6701,2019 Jan 18 155.00 (AAPL1918M155-I),1.32,+0.44,1.33,1.43,10,12171,
2019 Jan 18 155.00 (AAPL1918A155-J),42.15,0.0,32.55,35.65, ,6701,2019 Jan 18 155.00 (AAPL1918M155-J),0.71,0.0,1.06,1.96, ,12171,
2019 Jan 18 155.00 (AAPL1918A155-K),18.85,0.0,32.05,37.05, ,6701,2019 Jan 18 155.00 (AAPL1918M155-K),0.71,0.0,0.0,5.00, ,12171,
2019 Jan 18 155.00 (AAPL1918A155-O),66.50,0.0,32.85,35.30, ,6701,2019 Jan 18 155.00 (AAPL1918M155-O),1.32,+0.47,1.00,1.47,142,12171,
2019 Jan 18 155.00 (AAPL1918A155-OG),53.75,0.0,32.05,34.60,0,6701,2019 Jan 18 155.00 (AAPL1918M155-OG),1.38,+0.52,1.32,1.43,13,12171,
2019 Jan 18 155.00 (AAPL1918A155-P),38.20,-3.15,32.50,35.65,1,6701,2019 Jan 18 155.00 (AAPL1918M155-P),1.18,+0.52,1.25,1.44,13,12171,
2019 Jan 18 155.00 (AAPL1918A155-S),35.00,-6.65,32.75,34.65,1,6701,2019 Jan 18 155.00 (AAPL1918M155-S),1.18,+0.58,1.33,1.42,15,12171,
2019 Jan 18 155.00 (AAPL1918A155-X),54.10,0.0,32.40,35.10, ,6701,2019 Jan 18 155.00 (AAPL1918M155-X),1.38,+0.62,0.96,1.54,47,12171,
2019 Jan 18 155.00 (AAPL1918A155-Y),78.00,0.0,32.75,35.10,0,6701,2019 Jan 18 155.00 (AAPL1918M155-Y),0.90,+0.03,1.33,1.44,12,12171,
2019 Jan 18 160.00 (AAPL1918A160),29.50,-5.35,29.20,29.80,161,14979,2019 Jan 18 160.00 (AAPL1918M160),1.89,+0.71,1.76,1.92,1030,31168,
2019 Jan 18 160.00 (AAPL1918A160-3),30.05,-7.57,27.05,31.15,1,14979,2019 Jan 18 160.00 (AAPL1918M160-3),1.77,+0.59,1.54,2.52,17,31168,
2019 Jan 18 160.00 (AAPL1918A160-4),30.10,-5.27,28.05,30.25,9,14979,2019 Jan 18 160.00 (AAPL1918M160-4),1.90,+0.78,1.54,1.94,249,31168,
2019 Jan 18 160.00 (AAPL1918A160-8),29.20,-5.90,28.15,30.25,35,14979,2019 Jan 18 160.00 (AAPL1918M160-8),1.78,+0.61,1.40,2.20,9,31168,
2019 Jan 18 160.00 (AAPL1918A160-A),30.20,-7.95,27.95,29.80,12,14979,2019 Jan 18 160.00 (AAPL1918M160-A),1.87,+0.69,1.44,1.94,48,31168,
2019 Jan 18 160.00 (AAPL1918A160-B),30.61,-14.44,28.25,30.20,17,14979,2019 Jan 18 160.00 (AAPL1918M160-B),1.88,+0.73,1.39,2.01,1,31168,
2019 Jan 18 160.00 (AAPL1918A160-E),30.20,-5.63,28.15,30.30,40,14979,2019 Jan 18 160.00 (AAPL1918M160-E),1.83,+0.71,1.48,1.94,57,31168,
2019 Jan 18 160.00 (AAPL1918A160-I),29.80,-5.95,28.40,30.10,5,14979,2019 Jan 18 160.00 (AAPL1918M160-I),1.74,+0.60,1.76,1.94,103,31168,
2019 Jan 18 160.00 (AAPL1918A160-J),37.90,0.0,27.55,31.15, ,14979,2019 Jan 18 160.00 (AAPL1918M160-J),1.12,0.0,1.54,2.52, ,31168,
2019 Jan 18 160.00 (AAPL1918A160-K),50.65,0.0,27.55,32.55, ,14979,2019 Jan 18 160.00 (AAPL1918M160-K),0.38,0.0,0.0,5.00, ,31168,
2019 Jan 18 160.00 (AAPL1918A160-O),29.50,-6.10,27.95,30.65,8,14979,2019 Jan 18 160.00 (AAPL1918M160-O),1.89,+0.72,1.46,1.99,141,31168,
2019 Jan 18 160.00 (AAPL1918A160-OG),29.70,-7.60,29.20,29.85,8,14979,2019 Jan 18 160.00 (AAPL1918M160-OG),1.90,+0.99,1.40,1.94,239,31168,
2019 Jan 18 160.00 (AAPL1918A160-P),30.50,-5.00,28.05,31.15,9,14979,2019 Jan 18 160.00 (AAPL1918M160-P),1.76,+0.58,1.73,1.92,18,31168,
2019 Jan 18 160.00 (AAPL1918A160-S),30.15,-4.70,28.15,30.20,10,14979,2019 Jan 18 160.00 (AAPL1918M160-S),1.88,+0.78,1.76,1.92,123,31168,
2019 Jan 18 160.00 (AAPL1918A160-X),30.50,-4.70,28.10,30.30,7,14979,2019 Jan 18 160.00 (AAPL1918M160-X),1.90,+0.78,1.40,2.04,19,31168,
2019 Jan 18 160.00 (AAPL1918A160-Y),50.20,0.0,28.15,30.35,0,14979,2019 Jan 18 160.00 (AAPL1918M160-Y),1.82,+0.70,1.76,1.94,6,31168,
2019 Jan 18 165.00 (AAPL1918A165),25.30,-5.55,24.20,25.65,125,11567,2019 Jan 18 165.00 (AAPL1918M165),2.51,+0.91,2.40,2.57,876,19655,
2019 Jan 18 165.00 (AAPL1918A165-3),24.75,-6.27,23.85,26.80,3,11567,2019 Jan 18 165.00 (AAPL1918M165-3),2.69,+1.09,1.84,3.25,46,19655,
2019 Jan 18 165.00 (AAPL1918A165-4),30.85,0.0,24.00,25.95,0,11567,2019 Jan 18 165.00 (AAPL1918M165-4),2.31,+0.92,2.10,2.62,57,19655,
2019 Jan 18 165.00 (AAPL1918A165-8),26.35,-6.00,24.05,25.75,3,11567,2019 Jan 18 165.00 (AAPL1918M165-8),2.54,+0.77,2.09,2.91,98,19655,
2019 Jan 18 165.00 (AAPL1918A165-A),27.00,-15.13,24.10,25.65,4,11567,2019 Jan 18 165.00 (AAPL1918M165-A),2.50,+1.00,2.40,3.55,14,19655,
2019 Jan 18 165.00 (AAPL1918A165-B),31.00,0.0,24.15,25.65, ,11567,2019 Jan 18 165.00 (AAPL1918M165-B),2.39,+0.93,2.12,2.67,4,19655,
2019 Jan 18 165.00 (AAPL1918A165-E),25.30,-8.19,24.10,25.75,27,11567,2019 Jan 18 165.00 (AAPL1918M165-E),2.48,+1.08,2.10,2.62,463,19655,
2019 Jan 18 165.00 (AAPL1918A165-I),25.00,-5.05,24.20,25.65,6,11567,2019 Jan 18 165.00 (AAPL1918M165-I),2.51,+1.05,2.40,2.61,42,19655,
2019 Jan 18 165.00 (AAPL1918A165-J),45.00,0.0,23.85,26.80, ,11567,2019 Jan 18 165.00 (AAPL1918M165-J),2.50,+0.94,1.84,3.25,1,19655,
2019 Jan 18 165.00 (AAPL1918A165-K),52.10,0.0,23.25,28.25, ,11567,2019 Jan 18 165.00 (AAPL1918M165-K),0.80,0.0,0.0,5.00, ,19655,
2019 Jan 18 165.00 (AAPL1918A165-O),25.85,-7.80,23.75,26.20,30,11567,2019 Jan 18 165.00 (AAPL1918M165-O),2.58,+0.98,2.11,2.69,51,19655,
2019 Jan 18 165.00 (AAPL1918A165-OG),33.15,0.0,24.15,25.65,0,11567,2019 Jan 18 165.00 (AAPL1918M165-OG),2.59,+1.19,2.40,2.62,21,19655,
2019 Jan 18 165.00 (AAPL1918A165-P),26.20,-4.80,23.80,26.80,9,11567,2019 Jan 18 165.00 (AAPL1918M165-P),2.59,+1.00,2.39,2.59,26,19655,
2019 Jan 18 165.00 (AAPL1918A165-S),26.45,-5.35,24.20,25.65,1,11567,2019 Jan 18 165.00 (AAPL1918M165-S),2.50,+1.04,2.40,2.57,8,19655,
2019 Jan 18 165.00 (AAPL1918A165-X),25.05,-7.30,23.75,26.05,42,11567,2019 Jan 18 165.00 (AAPL1918M165-X),2.67,+1.09,2.06,2.73,44,19655,
2019 Jan 18 165.00 (AAPL1918A165-Y),55.30,0.0,24.10,25.75,0,11567,2019 Jan 18 165.00 (AAPL1918M165-Y),2.50,+1.04,2.40,2.61,1,19655,
2019 Jan 18 170.00 (AAPL1918A170),21.11,-4.49,20.85,21.50,1523,32823,2019 Jan 18 170.00 (AAPL1918M170),3.44,+1.23,3.35,3.50,2465,21873,
2019 Jan 18 170.00 (AAPL1918A170-3),21.03,-4.62,19.80,22.65,9,32823,2019 Jan 18 170.00 (AAPL1918M170-3),3.30,+1.22,3.00,4.25,218,21873,
2019 Jan 18 170.00 (AAPL1918A170-4),21.11,-4.48,19.80,21.70,129,32823,2019 Jan 18 170.00 (AAPL1918M170-4),3.35,+1.11,3.10,3.60,39,21873,
2019 Jan 18 170.00 (AAPL1918A170-8),21.00,-4.60,20.45,21.65,24,32823,2019 Jan 18 170.00 (AAPL1918M170-8),3.34,+1.08,3.10,3.55,221,21873,
2019 Jan 18 170.00 (AAPL1918A170-A),21.45,-5.05,20.05,21.60,17,32823,2019 Jan 18 170.00 (AAPL1918M170-A),3.30,+1.15,2.90,3.55,68,21873,
2019 Jan 18 170.00 (AAPL1918A170-B),21.15,-6.85,20.70,21.55,11,32823,2019 Jan 18 170.00 (AAPL1918M170-B),3.30,+1.06,3.20,3.55,285,21873,
2019 Jan 18 170.00 (AAPL1918A170-E),21.80,-3.79,20.65,21.50,101,32823,2019 Jan 18 170.00 (AAPL1918M170-E),3.44,+1.23,3.10,3.60,219,21873,
2019 Jan 18 170.00 (AAPL1918A170-I),21.55,-4.50,20.85,21.50,537,32823,2019 Jan 18 170.00 (AAPL1918M170-I),3.45,+1.21,2.93,3.55,48,21873,
2019 Jan 18 170.00 (AAPL1918A170-J),32.05,0.0,19.80,22.70, ,32823,2019 Jan 18 170.00 (AAPL1918M170-J),3.30,+1.27,3.00,4.25,1,21873,
2019 Jan 18 170.00 (AAPL1918A170-K),32.05,0.0,19.15,24.15, ,32823,2019 Jan 18 170.00 (AAPL1918M170-K),2.01,0.0,0.83,5.80, ,21873,
2019 Jan 18 170.00 (AAPL1918A170-O),21.60,-6.70,20.45,21.60,23,32823,2019 Jan 18 170.00 (AAPL1918M170-O),3.45,+1.25,3.10,3.65,536,21873,
2019 Jan 18 170.00 (AAPL1918A170-OG),21.10,-5.45,20.70,21.55,223,32823,2019 Jan 18 170.00 (AAPL1918M170-OG),3.25,+1.41,2.93,3.50,60,21873,
2019 Jan 18 170.00 (AAPL1918A170-P),21.39,-4.56,19.80,22.65,206,32823,2019 Jan 18 170.00 (AAPL1918M170-P),3.30,+1.09,3.35,3.55,32,21873,
2019 Jan 18 170.00 (AAPL1918A170-S),22.20,-3.80,20.65,21.50,180,32823,2019 Jan 18 170.00 (AAPL1918M170-S),3.25,+1.05,3.10,3.55,57,21873,
2019 Jan 18 170.00 (AAPL1918A170-X),22.71,-3.35,20.05,21.55,63,32823,2019 Jan 18 170.00 (AAPL1918M170-X),3.30,+1.31,2.97,3.70,681,21873,
2019 Jan 18 170.00 (AAPL1918A170-Y),32.05,0.0,19.80,21.65,0,32823,2019 Jan 18 170.00 (AAPL1918M170-Y),1.94,0.0,3.00,3.55,0,21873,
2019 Jan 18 175.00 (AAPL1918A175),18.52,-3.20,17.10,17.60,303,19229,2019 Jan 18 175.00 (AAPL1918M175),4.66,+1.61,4.50,4.75,1927,17550,
2019 Jan 18 175.00 (AAPL1918A175-3),19.45,-3.90,16.10,18.85,4,19229,2019 Jan 18 175.00 (AAPL1918M175-3),4.20,+1.20,4.10,5.55,54,17550,
2019 Jan 18 175.00 (AAPL1918A175-4),17.65,-6.95,16.45,17.85,43,19229,2019 Jan 18 175.00 (AAPL1918M175-4),4.05,+1.41,4.15,4.80,187,17550,
2019 Jan 18 175.00 (AAPL1918A175-8),18.29,-3.66,16.40,18.35,20,19229,2019 Jan 18 175.00 (AAPL1918M175-8),4.45,+1.40,4.05,4.85,177,17550,
2019 Jan 18 175.00 (AAPL1918A175-A),17.85,-5.45,16.55,17.60,1,19229,2019 Jan 18 175.00 (AAPL1918M175-A),4.40,+1.45,4.50,4.75,53,17550,
2019 Jan 18 175.00 (AAPL1918A175-B),17.15,-4.57,16.30,17.90,1,19229,2019 Jan 18 175.00 (AAPL1918M175-B),4.05,+1.05,4.10,4.75,81,17550,
2019 Jan 18 175.00 (AAPL1918A175-E),18.25,-3.70,16.35,17.60,37,19229,2019 Jan 18 175.00 (AAPL1918M175-E),4.66,+1.67,4.15,4.80,259,17550,
2019 Jan 18 175.00 (AAPL1918A175-I),18.52,-2.98,17.10,17.60,115,19229,2019 Jan 18 175.00 (AAPL1918M175-I),4.50,+1.76,4.15,4.75,200,17550,
2019 Jan 18 175.00 (AAPL1918A175-J),45.20,0.0,16.10,18.85, ,19229,2019 Jan 18 175.00 (AAPL1918M175-J),4.70,+2.01,4.10,5.55,7,17550,
2019 Jan 18 175.00 (AAPL1918A175-K),24.00,0.0,15.30,20.30, ,19229,2019 Jan 18 175.00 (AAPL1918M175-K),1.23,0.0,1.98,6.95, ,17550,
2019 Jan 18 175.00 (AAPL1918A175-O),17.73,-4.52,16.25,19.65,9,19229,2019 Jan 18 175.00 (AAPL1918M175-O),4.50,+1.30,4.15,4.90,408,17550,
2019 Jan 18 175.00 (AAPL1918A175-OG),17.50,-6.05,16.90,17.60,24,19229,2019 Jan 18 175.00 (AAPL1918M175-OG),4.35,+1.25,4.10,4.75,223,17550,
2019 Jan 18 175.00 (AAPL1918A175-P),17.90,-5.10,17.10,17.60,17,19229,2019 Jan 18 175.00 (AAPL1918M175-P),4.65,+1.45,4.50,4.75,69,17550,
2019 Jan 18 175.00 (AAPL1918A175-S),17.50,-4.75,17.10,17.70,17,19229,2019 Jan 18 175.00 (AAPL1918M175-S),4.45,+1.45,4.05,4.75,71,17550,
2019 Jan 18 175.00 (AAPL1918A175-X),16.93,-4.89,16.25,17.90,15,19229,2019 Jan 18 175.00 (AAPL1918M175-X),4.40,+1.44,4.15,4.95,113,17550,
2019 Jan 18 175.00 (AAPL1918A175-Y),40.55,0.0,16.40,17.80,0,19229,2019 Jan 18 175.00 (AAPL1918M175-Y),4.70,+2.00,4.15,4.85,25,17550,
2019 Jan 18 180.00 (AAPL1918A180),13.86,-4.14,13.80,14.05,893,25932,2019 Jan 18 180.00 (AAPL1918M180),6.26,+2.01,5.95,6.30,2844,21701,
2019 Jan 18 180.00 (AAPL1918A180-3),15.15,-5.89,12.80,15.25,8,25932,2019 Jan 18 180.00 (AAPL1918M180-3),6.26,+2.24,5.60,7.25,206,21701,
2019 Jan 18 180.00 (AAPL1918A180-4),14.50,-3.70,13.50,14.25,34,25932,2019 Jan 18 180.00 (AAPL1918M180-4),5.85,+2.00,5.60,6.45,178,21701,
2019 Jan 18 180.00 (AAPL1918A180-8),13.86,-4.14,13.55,14.30,65,25932,2019 Jan 18 180.00 (AAPL1918M180-8),5.95,+1.95,5.70,6.60,206,21701,
2019 Jan 18 180.00 (AAPL1918A180-A),14.65,-4.54,13.65,14.05,26,25932,2019 Jan 18 180.00 (AAPL1918M180-A),5.55,+1.30,5.95,6.35,110,21701,
2019 Jan 18 180.00 (AAPL1918A180-B),14.50,-6.14,13.25,14.15,35,25932,2019 Jan 18 180.00 (AAPL1918M180-B),6.00,+2.15,5.95,6.35,92,21701,
2019 Jan 18 180.00 (AAPL1918A180-E),13.88,-3.77,13.50,14.15,199,25932,2019 Jan 18 180.00 (AAPL1918M180-E),6.20,+2.07,5.85,6.45,481,21701,
2019 Jan 18 180.00 (AAPL1918A180-I),14.00,-3.52,13.40,14.25,78,25932,2019 Jan 18 180.00 (AAPL1918M180-I),6.25,+2.00,5.95,6.35,356,21701,
2019 Jan 18 180.00 (AAPL1918A180-J),20.35,0.0,12.80,15.25, ,25932,2019 Jan 18 180.00 (AAPL1918M180-J),6.15,+2.30,5.60,7.25,9,21701,
2019 Jan 18 180.00 (AAPL1918A180-K),29.50,0.0,11.90,16.90, ,25932,2019 Jan 18 180.00 (AAPL1918M180-K),3.85,0.0,3.50,8.50, ,21701,
2019 Jan 18 180.00 (AAPL1918A180-O),14.50,-3.50,13.55,14.30,94,25932,2019 Jan 18 180.00 (AAPL1918M180-O),6.15,+1.95,5.75,6.50,386,21701,
2019 Jan 18 180.00 (AAPL1918A180-OG),13.90,-6.55,13.00,14.35,82,25932,2019 Jan 18 180.00 (AAPL1918M180-OG),5.90,+1.60,5.95,6.30,185,21701,
2019 Jan 18 180.00 (AAPL1918A180-P),14.90,-3.10,13.70,14.05,37,25932,2019 Jan 18 180.00 (AAPL1918M180-P),5.96,+2.01,5.95,6.35,127,21701,
2019 Jan 18 180.00 (AAPL1918A180-S),14.50,-3.95,13.80,14.25,67,25932,2019 Jan 18 180.00 (AAPL1918M180-S),5.70,+1.45,5.95,6.35,62,21701,
2019 Jan 18 180.00 (AAPL1918A180-X),14.84,-2.96,13.15,14.40,168,25932,2019 Jan 18 180.00 (AAPL1918M180-X),5.45,+1.35,5.65,6.55,435,21701,
2019 Jan 18 180.00 (AAPL1918A180-Y),40.95,0.0,13.70,14.20,0,25932,2019 Jan 18 180.00 (AAPL1918M180-Y),6.15,+2.50,5.95,6.35,11,21701,
2019 Jan 18 185.00 (AAPL1918A185),10.82,-3.66,10.65,11.05,4840,9810,2019 Jan 18 185.00 (AAPL1918M185),8.22,+2.44,8.00,8.30,7142,17251,
2019 Jan 18 185.00 (AAPL1918A185-3),11.56,-3.19,9.90,12.15,29,9810,2019 Jan 18 185.00 (AAPL1918M185-3),8.22,+2.92,7.40,9.30,199,17251,
2019 Jan 18 185.00 (AAPL1918A185-4),10.95,-5.00,10.50,11.15,89,9810,2019 Jan 18 185.00 (AAPL1918M185-4),7.85,+2.50,7.40,8.35,304,17251,
2019 Jan 18 185.00 (AAPL1918A185-8),11.80,-4.50,10.40,11.30,3050,9810,2019 Jan 18 185.00 (AAPL1918M185-8),7.85,+2.25,7.75,8.55,3339,17251,
2019 Jan 18 185.00 (AAPL1918A185-A),11.37,-4.68,10.25,11.05,43,9810,2019 Jan 18 185.00 (AAPL1918M185-A),7.83,+3.58,7.90,8.40,49,17251,
2019 Jan 18 185.00 (AAPL1918A185-B),11.29,-4.36,10.30,11.15,48,9810,2019 Jan 18 185.00 (AAPL1918M185-B),7.85,+2.25,7.90,8.30,161,17251,
2019 Jan 18 185.00 (AAPL1918A185-E),10.85,-3.63,10.50,11.15,218,9810,2019 Jan 18 185.00 (AAPL1918M185-E),8.20,+3.14,7.80,8.35,726,17251,
2019 Jan 18 185.00 (AAPL1918A185-I),10.90,-3.90,10.65,11.15,425,9810,2019 Jan 18 185.00 (AAPL1918M185-I),7.45,+1.90,7.90,8.30,331,17251,
2019 Jan 18 185.00 (AAPL1918A185-J),35.15,0.0,9.90,12.15, ,9810,2019 Jan 18 185.00 (AAPL1918M185-J),7.70,+3.45,7.40,9.30,2,17251,
2019 Jan 18 185.00 (AAPL1918A185-K),35.05,0.0,8.80,13.80, ,9810,2019 Jan 18 185.00 (AAPL1918M185-K),3.10,0.0,5.40,10.40, ,17251,
2019 Jan 18 185.00 (AAPL1918A185-O),11.20,-3.10,10.60,11.20,278,9810,2019 Jan 18 185.00 (AAPL1918M185-O),8.20,+2.60,7.75,8.45,784,17251,
2019 Jan 18 185.00 (AAPL1918A185-OG),10.90,-5.15,10.15,11.20,145,9810,2019 Jan 18 185.00 (AAPL1918M185-OG),7.75,+2.40,7.90,8.30,203,17251,
2019 Jan 18 185.00 (AAPL1918A185-P),10.85,-3.60,10.65,11.05,233,9810,2019 Jan 18 185.00 (AAPL1918M185-P),7.70,+2.30,8.00,8.35,353,17251,
2019 Jan 18 185.00 (AAPL1918A185-S),11.90,-2.40,10.65,11.20,65,9810,2019 Jan 18 185.00 (AAPL1918M185-S),8.00,+2.30,7.80,8.35,395,17251,
2019 Jan 18 185.00 (AAPL1918A185-X),10.82,-4.23,10.00,11.40,215,9810,2019 Jan 18 185.00 (AAPL1918M185-X),7.91,+2.13,7.60,8.60,264,17251,
2019 Jan 18 185.00 (AAPL1918A185-Y),10.71,-23.91,10.10,11.45,2,9810,2019 Jan 18 185.00 (AAPL1918M185-Y),8.50,+3.50,7.65,8.35,32,17251,
2019 Jan 18 190.00 (AAPL1918A190),8.25,-2.85,8.25,8.45,8505,30806,2019 Jan 18 190.00 (AAPL1918M190),10.60,+2.95,10.40,10.75,2253,32468,
2019 Jan 18 190.00 (AAPL1918A190-3),9.12,-2.18,7.45,9.45,84,30806,2019 Jan 18 190.00 (AAPL1918M190-3),9.55,+2.09,9.75,11.85,42,32468,
2019 Jan 18 190.00 (AAPL1918A190-4),8.68,-2.52,7.75,8.60,279,30806,2019 Jan 18 190.00 (AAPL1918M190-4),10.45,+2.75,10.25,10.95,160,32468,
2019 Jan 18 190.00 (AAPL1918A190-8),8.25,-3.55,8.00,8.70,239,30806,2019 Jan 18 190.00 (AAPL1918M190-8),9.55,+1.88,10.30,11.00,89,32468,
2019 Jan 18 190.00 (AAPL1918A190-A),8.30,-2.82,8.00,8.45,136,30806,2019 Jan 18 190.00 (AAPL1918M190-A),10.31,+2.43,10.40,10.75,32,32468,
2019 Jan 18 190.00 (AAPL1918A190-B),8.45,-2.55,7.80,8.55,346,30806,2019 Jan 18 190.00 (AAPL1918M190-B),9.85,+3.00,10.10,10.75,138,32468,
2019 Jan 18 190.00 (AAPL1918A190-E),8.26,-2.84,8.00,8.50,1065,30806,2019 Jan 18 190.00 (AAPL1918M190-E),10.62,+3.07,10.25,10.95,394,32468,
2019 Jan 18 190.00 (AAPL1918A190-I),8.30,-3.05,8.20,8.50,1297,30806,2019 Jan 18 190.00 (AAPL1918M190-I),10.25,+2.70,10.20,10.75,212,32468,
2019 Jan 18 190.00 (AAPL1918A190-J),8.40,-4.05,7.45,9.45,1,30806,2019 Jan 18 190.00 (AAPL1918M190-J),8.75,+1.20,9.75,11.85,1,32468,
2019 Jan 18 190.00 (AAPL1918A190-K),10.00,-20.75,6.15,11.15,50,30806,2019 Jan 18 190.00 (AAPL1918M190-K),4.50,0.0,7.75,12.75, ,32468,
2019 Jan 18 190.00 (AAPL1918A190-O),8.25,-2.75,8.25,8.55,1752,30806,2019 Jan 18 190.00 (AAPL1918M190-O),10.60,+2.95,10.15,10.90,333,32468,
